First root.player = true
parent: 0
current.player: false
parent.id = 0, parent.coordinate: {8 8}, parent.value = 0
child.id = 484, child.coordinate: {0 3}, child.value = 111
child.id = 485, child.coordinate: {0 4}, child.value = 186
child.id = 486, child.coordinate: {0 5}, child.value = 244
child.id = 487, child.coordinate: {0 6}, child.value = 244
child.id = 488, child.coordinate: {0 7}, child.value = 186
child.id = 489, child.coordinate: {0 8}, child.value = 244
child.id = 490, child.coordinate: {0 9}, child.value = 244
child.id = 491, child.coordinate: {0 10}, child.value = 244
child.id = 492, child.coordinate: {0 11}, child.value = 186
child.id = 493, child.coordinate: {1 3}, child.value = 1311
child.id = 494, child.coordinate: {1 4}, child.value = 2738
child.id = 495, child.coordinate: {1 5}, child.value = 7047
child.id = 496, child.coordinate: {1 6}, child.value = 7047
child.id = 497, child.coordinate: {1 7}, child.value = 6900
child.id = 498, child.coordinate: {1 8}, child.value = 7047
child.id = 499, child.coordinate: {1 9}, child.value = 7047
child.id = 500, child.coordinate: {1 10}, child.value = 6900
child.id = 501, child.coordinate: {1 11}, child.value = 7047
child.id = 502, child.coordinate: {2 3}, child.value = 1824
child.id = 503, child.coordinate: {2 4}, child.value = 3452
child.id = 504, child.coordinate: {2 5}, child.value = 7384
child.id = 505, child.coordinate: {2 6}, child.value = 7776
child.id = 506, child.coordinate: {2 7}, child.value = 7384
child.id = 507, child.coordinate: {2 8}, child.value = 7776
child.id = 508, child.coordinate: {2 9}, child.value = 7384
child.id = 509, child.coordinate: {2 10}, child.value = 7776
child.id = 510, child.coordinate: {2 11}, child.value = 7776
child.id = 511, child.coordinate: {3 3}, child.value = 3021
child.id = 512, child.coordinate: {3 4}, child.value = 4775
child.id = 513, child.coordinate: {3 5}, child.value = 9477
child.id = 514, child.coordinate: {3 6}, child.value = 8516
child.id = 515, child.coordinate: {3 7}, child.value = 8516
child.id = 516, child.coordinate: {3 8}, child.value = 8516
child.id = 517, child.coordinate: {3 9}, child.value = 9477
child.id = 518, child.coordinate: {3 10}, child.value = 9477
child.id = 519, child.coordinate: {3 11}, child.value = 9477
child.id = 520, child.coordinate: {4 3}, child.value = 4079
child.id = 521, child.coordinate: {4 4}, child.value = 4457
child.id = 522, child.coordinate: {4 5}, child.value = 7774
child.id = 523, child.coordinate: {4 6}, child.value = 7613
child.id = 524, child.coordinate: {4 8}, child.value = 6021
child.id = 525, child.coordinate: {4 9}, child.value = 7938
child.id = 526, child.coordinate: {4 10}, child.value = 8505
child.id = 527, child.coordinate: {4 11}, child.value = 10044
child.id = 528, child.coordinate: {5 3}, child.value = 9231
child.id = 529, child.coordinate: {5 4}, child.value = 13766
child.id = 530, child.coordinate: {5 5}, child.value = 20408
child.id = 531, child.coordinate: {5 6}, child.value = 19845
child.id = 532, child.coordinate: {5 7}, child.value = 19845
child.id = 533, child.coordinate: {5 8}, child.value = 15471
child.id = 534, child.coordinate: {5 9}, child.value = 21866
child.id = 535, child.coordinate: {5 10}, child.value = 26244
child.id = 536, child.coordinate: {5 11}, child.value = 21870
child.id = 537, child.coordinate: {6 3}, child.value = 9231
child.id = 538, child.coordinate: {6 4}, child.value = 13766
child.id = 539, child.coordinate: {6 5}, child.value = 20088
child.id = 540, child.coordinate: {6 6}, child.value = 19923
child.id = 541, child.coordinate: {6 7}, child.value = 20088
child.id = 542, child.coordinate: {6 8}, child.value = 21870
child.id = 543, child.coordinate: {6 9}, child.value = 14253
child.id = 544, child.coordinate: {6 10}, child.value = 21870
child.id = 545, child.coordinate: {6 11}, child.value = 26244
child.id = 546, child.coordinate: {7 3}, child.value = 9231
child.id = 547, child.coordinate: {7 4}, child.value = 11903
child.id = 548, child.coordinate: {7 5}, child.value = 26244
child.id = 549, child.coordinate: {7 6}, child.value = 26244
child.id = 550, child.coordinate: {7 7}, child.value = 14173
child.id = 551, child.coordinate: {7 8}, child.value = 21870
child.id = 552, child.coordinate: {7 9}, child.value = 15550
child.id = 553, child.coordinate: {7 10}, child.value = 20655
child.id = 554, child.coordinate: {7 11}, child.value = 19924
child.id = 555, child.coordinate: {8 3}, child.value = 8781
child.id = 556, child.coordinate: {8 4}, child.value = 12092
child.id = 557, child.coordinate: {8 5}, child.value = 21870
child.id = 558, child.coordinate: {8 6}, child.value = 21870
child.id = 559, child.coordinate: {8 7}, child.value = 17820
child.id = 560, child.coordinate: {8 9}, child.value = 8973341
child.id = 561, child.coordinate: {8 10}, child.value = 4494365
child.id = 562, child.coordinate: {8 11}, child.value = 2257308
child.id = 563, child.coordinate: {4 12}, child.value = 12420
child.id = 564, child.coordinate: {5 12}, child.value = 26244
child.id = 565, child.coordinate: {6 12}, child.value = 20409
child.id = 566, child.coordinate: {7 12}, child.value = 26244
child.id = 567, child.coordinate: {8 12}, child.value = 1141614
child.id = 568, child.coordinate: {9 4}, child.value = 13766
child.id = 569, child.coordinate: {9 5}, child.value = 21866
child.id = 570, child.coordinate: {9 6}, child.value = 20409
child.id = 571, child.coordinate: {9 7}, child.value = 8973502
child.id = 572, child.coordinate: {9 8}, child.value = 8973341
child.id = 573, child.coordinate: {9 10}, child.value = 19845
child.id = 574, child.coordinate: {9 11}, child.value = 20088
child.id = 575, child.coordinate: {9 12}, child.value = 20655
child.id = 576, child.coordinate: {10 4}, child.value = 13766
child.id = 577, child.coordinate: {10 5}, child.value = 26244
child.id = 578, child.coordinate: {10 6}, child.value = 4500846
child.id = 579, child.coordinate: {10 7}, child.value = 26244
child.id = 580, child.coordinate: {10 8}, child.value = 4494447
child.id = 581, child.coordinate: {10 9}, child.value = 19845
child.id = 582, child.coordinate: {10 10}, child.value = 19845
child.id = 583, child.coordinate: {10 11}, child.value = 26244
child.id = 584, child.coordinate: {10 12}, child.value = 26244
child.id = 585, child.coordinate: {11 4}, child.value = 13766
child.id = 586, child.coordinate: {11 5}, child.value = 2261358
child.id = 587, child.coordinate: {11 6}, child.value = 26244
child.id = 588, child.coordinate: {11 7}, child.value = 20088
child.id = 589, child.coordinate: {11 8}, child.value = 2261358
child.id = 590, child.coordinate: {11 9}, child.value = 20088
child.id = 591, child.coordinate: {11 10}, child.value = 26244
child.id = 592, child.coordinate: {11 11}, child.value = 20088
child.id = 593, child.coordinate: {11 12}, child.value = 26244
child.id = 594, child.coordinate: {12 4}, child.value = 385556
child.id = 595, child.coordinate: {12 5}, child.value = 26244
child.id = 596, child.coordinate: {12 6}, child.value = 20655
child.id = 597, child.coordinate: {12 7}, child.value = 26244
child.id = 598, child.coordinate: {12 8}, child.value = 1141614
child.id = 599, child.coordinate: {12 9}, child.value = 20655
child.id = 600, child.coordinate: {12 10}, child.value = 26244
child.id = 601, child.coordinate: {12 11}, child.value = 26244
child.id = 602, child.coordinate: {12 12}, child.value = 20655

parent: 5
current.player: true
parent.id = 5, parent.coordinate: {4 8}, parent.value = 12416
child.id = 603, child.coordinate: {0 4}, child.value = 128
child.id = 604, child.coordinate: {0 5}, child.value = 244
child.id = 605, child.coordinate: {0 6}, child.value = 244
child.id = 606, child.coordinate: {0 7}, child.value = 244
child.id = 607, child.coordinate: {0 8}, child.value = 186
child.id = 608, child.coordinate: {0 9}, child.value = 244
child.id = 609, child.coordinate: {0 10}, child.value = 244
child.id = 610, child.coordinate: {0 11}, child.value = 244
child.id = 611, child.coordinate: {0 12}, child.value = 186
child.id = 612, child.coordinate: {1 4}, child.value = 2885
child.id = 613, child.coordinate: {1 5}, child.value = 6900
child.id = 614, child.coordinate: {1 6}, child.value = 7047
child.id = 615, child.coordinate: {1 7}, child.value = 7047
child.id = 616, child.coordinate: {1 8}, child.value = 6900
child.id = 617, child.coordinate: {1 9}, child.value = 7047
child.id = 618, child.coordinate: {1 10}, child.value = 7047
child.id = 619, child.coordinate: {1 11}, child.value = 6900
child.id = 620, child.coordinate: {1 12}, child.value = 7047
child.id = 621, child.coordinate: {2 4}, child.value = 3452
child.id = 622, child.coordinate: {2 5}, child.value = 7776
child.id = 623, child.coordinate: {2 6}, child.value = 7384
child.id = 624, child.coordinate: {2 7}, child.value = 7776
child.id = 625, child.coordinate: {2 8}, child.value = 7384
child.id = 626, child.coordinate: {2 9}, child.value = 7776
child.id = 627, child.coordinate: {2 10}, child.value = 7384
child.id = 628, child.coordinate: {2 11}, child.value = 7776
child.id = 629, child.coordinate: {2 12}, child.value = 7776
child.id = 630, child.coordinate: {3 4}, child.value = 4775
child.id = 631, child.coordinate: {3 5}, child.value = 9477
child.id = 632, child.coordinate: {3 6}, child.value = 9477
child.id = 633, child.coordinate: {3 7}, child.value = 8516
child.id = 634, child.coordinate: {3 8}, child.value = 8516
child.id = 635, child.coordinate: {3 9}, child.value = 8516
child.id = 636, child.coordinate: {3 10}, child.value = 9477
child.id = 637, child.coordinate: {3 11}, child.value = 9477
child.id = 638, child.coordinate: {3 12}, child.value = 9477
child.id = 639, child.coordinate: {4 4}, child.value = 5014
child.id = 640, child.coordinate: {4 5}, child.value = 8259
child.id = 641, child.coordinate: {4 6}, child.value = 7774
child.id = 642, child.coordinate: {4 7}, child.value = 7613
child.id = 643, child.coordinate: {4 9}, child.value = 7695
child.id = 644, child.coordinate: {4 10}, child.value = 7938
child.id = 645, child.coordinate: {4 11}, child.value = 8505
child.id = 646, child.coordinate: {4 12}, child.value = 8370
child.id = 647, child.coordinate: {5 4}, child.value = 13766
child.id = 648, child.coordinate: {5 5}, child.value = 20408
child.id = 649, child.coordinate: {5 6}, child.value = 26244
child.id = 650, child.coordinate: {5 7}, child.value = 19845
child.id = 651, child.coordinate: {5 8}, child.value = 19737
child.id = 652, child.coordinate: {5 9}, child.value = 15467
child.id = 653, child.coordinate: {5 10}, child.value = 26244
child.id = 654, child.coordinate: {5 11}, child.value = 21870
child.id = 655, child.coordinate: {5 12}, child.value = 26244
child.id = 656, child.coordinate: {6 4}, child.value = 13766
child.id = 657, child.coordinate: {6 5}, child.value = 26244
child.id = 658, child.coordinate: {6 6}, child.value = 13767
child.id = 659, child.coordinate: {6 7}, child.value = 26244
child.id = 660, child.coordinate: {6 8}, child.value = 19818
child.id = 661, child.coordinate: {6 9}, child.value = 20409
child.id = 662, child.coordinate: {6 10}, child.value = 15714
child.id = 663, child.coordinate: {6 11}, child.value = 26244
child.id = 664, child.coordinate: {6 12}, child.value = 20409
child.id = 665, child.coordinate: {7 4}, child.value = 13766
child.id = 666, child.coordinate: {7 5}, child.value = 20655
child.id = 667, child.coordinate: {7 6}, child.value = 26244
child.id = 668, child.coordinate: {7 7}, child.value = 19762
child.id = 669, child.coordinate: {7 8}, child.value = 20007
child.id = 670, child.coordinate: {7 9}, child.value = 15550
child.id = 671, child.coordinate: {7 10}, child.value = 26244
child.id = 672, child.coordinate: {7 11}, child.value = 14335
child.id = 673, child.coordinate: {7 12}, child.value = 26244
child.id = 674, child.coordinate: {8 4}, child.value = 10742
child.id = 675, child.coordinate: {8 5}, child.value = 21870
child.id = 676, child.coordinate: {8 6}, child.value = 21870
child.id = 677, child.coordinate: {8 7}, child.value = 21870
child.id = 678, child.coordinate: {8 9}, child.value = 8973341
child.id = 679, child.coordinate: {8 10}, child.value = 4494365
child.id = 680, child.coordinate: {8 11}, child.value = 2261358
child.id = 681, child.coordinate: {8 12}, child.value = 1137564
child.id = 682, child.coordinate: {9 4}, child.value = 13766
child.id = 683, child.coordinate: {9 5}, child.value = 21866
child.id = 684, child.coordinate: {9 6}, child.value = 20409
child.id = 685, child.coordinate: {9 7}, child.value = 8973502
child.id = 686, child.coordinate: {9 8}, child.value = 8973341
child.id = 687, child.coordinate: {9 10}, child.value = 19845
child.id = 688, child.coordinate: {9 11}, child.value = 20088
child.id = 689, child.coordinate: {9 12}, child.value = 20655
child.id = 690, child.coordinate: {10 4}, child.value = 13766
child.id = 691, child.coordinate: {10 5}, child.value = 26244
child.id = 692, child.coordinate: {10 6}, child.value = 4500846
child.id = 693, child.coordinate: {10 7}, child.value = 26244
child.id = 694, child.coordinate: {10 8}, child.value = 4494447
child.id = 695, child.coordinate: {10 9}, child.value = 19845
child.id = 696, child.coordinate: {10 10}, child.value = 19845
child.id = 697, child.coordinate: {10 11}, child.value = 26244
child.id = 698, child.coordinate: {10 12}, child.value = 26244
child.id = 699, child.coordinate: {11 4}, child.value = 13766
child.id = 700, child.coordinate: {11 5}, child.value = 2261358
child.id = 701, child.coordinate: {11 6}, child.value = 26244
child.id = 702, child.coordinate: {11 7}, child.value = 20088
child.id = 703, child.coordinate: {11 8}, child.value = 2261358
child.id = 704, child.coordinate: {11 9}, child.value = 20088
child.id = 705, child.coordinate: {11 10}, child.value = 26244
child.id = 706, child.coordinate: {11 11}, child.value = 20088
child.id = 707, child.coordinate: {11 12}, child.value = 26244
child.id = 708, child.coordinate: {12 4}, child.value = 385556
child.id = 709, child.coordinate: {12 5}, child.value = 26244
child.id = 710, child.coordinate: {12 6}, child.value = 20655
child.id = 711, child.coordinate: {12 7}, child.value = 26244
child.id = 712, child.coordinate: {12 8}, child.value = 1141614
child.id = 713, child.coordinate: {12 9}, child.value = 20655
child.id = 714, child.coordinate: {12 10}, child.value = 26244
child.id = 715, child.coordinate: {12 11}, child.value = 26244
child.id = 716, child.coordinate: {12 12}, child.value = 20655

parent: 6
current.player: true
parent.id = 6, parent.coordinate: {4 9}, parent.value = 14094
child.id = 717, child.coordinate: {0 5}, child.value = 186
child.id = 718, child.coordinate: {0 6}, child.value = 244
child.id = 719, child.coordinate: {0 7}, child.value = 244
child.id = 720, child.coordinate: {0 8}, child.value = 244
child.id = 721, child.coordinate: {0 9}, child.value = 186
child.id = 722, child.coordinate: {0 10}, child.value = 244
child.id = 723, child.coordinate: {0 11}, child.value = 244
child.id = 724, child.coordinate: {0 12}, child.value = 244
child.id = 725, child.coordinate: {0 13}, child.value = 186
child.id = 726, child.coordinate: {1 5}, child.value = 7047
child.id = 727, child.coordinate: {1 6}, child.value = 6900
